Id;City;Area;Street;HouseNumber;Price;Size;Rooms;Floor;NumberOfFloors;Year;Type;Heating;Furnishings;Link;UploadDate;ViewedBy;RememberedBy;ScrapeDate;Class
AC4DF814-2C00-42CA-9BF2-3FBD31359885;Kaunas;" Eiguliai";" Žeimenos g.";80;95000;63;3;7;9;1986;Blokinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-eiguliuose-zeimenos-g-parduodamas-tvarkingas-3-kambariu-butas-prie-1-3178456/;2022-02-08 00:00:00.0000000;1399;28;2022-02-16 22:43:11.1521450;butas
BBF7AE77-3975-4733-A210-40928935DB7F;Kaunas;" Vilijampolė";" Varnių g.";38;137000;60,28;2;3;7;2018;Mūrinis;Centrinis kolektorinis;Įrengtas;https://www.aruodas.lt/butai-kaune-vilijampoleje-varniu-g-parduodame-tikra-dziaugsma-akims-kunui-ir-1-3083065/;2021-09-16 00:00:00.0000000;6122;50;2022-02-17 08:02:48.9394640;butas
A570C955-6D35-4A11-98CE-409ECE68B635;Kaunas;" Aleksotas";" Svirbygalos g.";43;156600;60;3;1;3;2020;Mūrinis;Centrinis kolektorinis;Įrengtas;https://www.aruodas.lt/butai-kaune-aleksote-svirbygalos-g-kiara-naujas-projektas-tik-uzkilus-i-1-3074021/;2021-08-22 00:00:00.0000000;4213;34;2022-02-17 08:03:47.3353080;butas
4D4D4151-0D88-49A5-8A37-40DF108A6293;Kaunas;" Žaliakalnis";" Vaižganto g.";11;210000;68,07;3;1;4;2018;Mūrinis;Centrinis kolektorinis;Įrengtas;https://www.aruodas.lt/butai-kaune-zaliakalnyje-vaizganto-g-parduodamas-isskirtinis-3-k-68-kv-m-ploto-1-3062691/;2021-07-24 00:00:00.0000000;11662;67;2022-02-17 08:05:17.1101640;butas
F06D2E90-2043-43CE-B974-40E838E32BB3;Kaunas;" Žaliakalnis";" Savanorių pr.";34;209900;83;3;9;15;2017;Monolitinis;Centrinis kolektorinis;Įrengtas;https://www.aruodas.lt/butai-kaune-zaliakalnyje-savanoriu-pr--zaliakalnio-terasose-zaliakalnyje-1-3015855/;2021-09-20 00:00:00.0000000;6249;46;2022-02-17 08:02:06.5454060;butas
ABDFCB46-18EF-49E2-83CB-40FE764D84A7;Kaunas;" Freda";" Piliakalnio g.";11;39000;27,4;1;6;9;1974;Mūrinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-fredoje-piliakalnio-g-1-3176694/;2022-02-02 00:00:00.0000000;1456;13;2022-02-17 01:13:16.1849120;butas
15515AEF-F48A-4A7A-B779-413DDD9281A2;Kaunas;" Aukštieji Šančiai";" Medvėgalio g.";23;76032;51,2;2;3;5;1972;Mūrinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-aukstuosiuose-sanciuose-medvegalio-g-parduodamas-2-kambariu-butas-medvegalio-g-1-3179718/;2022-02-13 00:00:00.0000000;554;17;2022-02-16 22:31:05.6714410;butas
7E5F497A-787F-4622-8369-416515E58E2C;Kaunas;" Dainava";" Pramonės pr.";75;75000;43,86;2;1;5;1997;Blokinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-dainavoje-pramones-pr-parduodamas-jaukus-suremontuotas-2-ju-1-3178538/;2022-02-08 00:00:00.0000000;2114;32;2022-02-16 22:42:28.6218940;butas
426E8A86-A6D4-4552-A967-417678BE0B0E;Kaunas;" Sargėnai";" Vandžiogalos pl.";147;50000;37;2;4;5;1988;Mūrinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-sargenuose-vandziogalos-pl-parduodamas-tvarkingas-2-kambariu-butas-1-3165680/;2022-01-13 00:00:00.0000000;1534;20;2022-02-17 07:17:13.0486470;butas
A3247A32-F742-4E3A-8F67-41889F615E38;Kaunas;" Žaliakalnis";" Č. Sasnausko g.";23;180000;107;4;3;6;2021;Mūrinis;Dujinis;Dalinė apdaila;https://www.aruodas.lt/butai-kaune-zaliakalnyje-c-sasnausko-g-zaliakalnio-apartamentai-naujas-projektas-1-3064733/;2021-10-18 00:00:00.0000000;2150;27;2022-02-17 07:44:27.9750360;butas
05A829E6-364B-4CC7-B0CF-42DEF5E8A8CB;Kaunas;" Dainava";" Kovo 11-osios g.";17;64900;29,75;1;2;5;1959;Mūrinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-dainavoje-kovo-11-osios-g-parduodamas-1kamb-butas-strategiskai-1-3170316/;2022-01-11 00:00:00.0000000;931;6;2022-02-17 07:18:15.5807350;butas
007D2B43-B7F7-4842-8376-438317FFB35F;Kaunas;" Panemunė";" A. Smetonos al.";57A;106000;52;2;5;5;1977;Mūrinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-panemuneje-a-smetonos-al-dvieju-kambariu-52kv-butas-smetonos-alejoje-1-3169992/;2022-01-10 00:00:00.0000000;3104;33;2022-02-17 07:18:44.2917450;butas
02E127E7-89F8-4CB7-A14A-43ED730253AA;Kaunas;" Šilainiai";" Baltijos g.";79;87000;66;3;9;10;1995;Mūrinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-silainiuose-baltijos-g-parduodamas-3-kambariu-butas-9-aukste-1-3166108/;2022-02-07 00:00:00.0000000;1118;59;2022-02-16 22:46:56.0699610;butas
F778C82D-C65D-418D-A31A-4405288CAE5F;Kaunas;" Centras";" V. Putvinskio g.";43;99000;65,71;3;3;3;1936;Mūrinis;Centrinis;Neįrengtas;https://www.aruodas.lt/butai-kaune-centre-v-putvinskio-g-parduodamas-mansardinis-butas-putvinskio-g-1-3180060/;2022-02-14 00:00:00.0000000;1235;37;2022-02-16 22:25:44.6586620;butas
7FE49AD1-7DF9-4332-ABCA-4423D3F81660;Kaunas;" Vilijampolė";" K. Griniaus g.";3;67900;44,35;2;5;5;1963;Blokinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-vilijampoleje-k-griniaus-g-parduodamas-renovuotas-tvarkingas-jaukus-ir-1-3169530/;2022-01-09 00:00:00.0000000;1618;17;2022-02-17 07:20:14.3103320;butas
ED101488-1140-423C-89A6-44D427AD1562;Kaunas;" Žaliakalnis";" Perkūno al.";44;129000;76;4;2;2;1932;Mūrinis;Kietu kuru, kita;Neįrengtas;https://www.aruodas.lt/butai-kaune-zaliakalnyje-perkuno-al-parduodama-4-kambariu-namo-dalis-1-3092603/;2022-02-01 00:00:00.0000000;635;82;2022-02-17 01:20:34.9109760;butas
C9F43902-39CC-49C1-97D8-4516028F4B1D;Kaunas;" Šilainiai";" Žaibo g.";14A;250000;150;4;8;8;2021;Monolitinis;Centrinis kolektorinis;Dalinė apdaila;https://www.aruodas.lt/butai-kaune-silainiuose-zaibo-g-arduoda-tiesiogiai-nekilnojamo-turto-1-3079555/;2022-01-07 00:00:00.0000000;1790;39;2022-02-17 07:22:05.3717500;butas
382602AD-804F-4D2B-B072-45C6E5309B09;Kaunas;" Dainava";" V. Krėvės pr.";80E;58000;30,03;1;3;5;2021;Monolitinis;Centrinis kolektorinis;Dalinė apdaila;https://www.aruodas.lt/butai-kaune-dainavoje-v-kreves-pr-naujas-projektas-kauno-mieste-kreves-80-1-3165148/;2022-02-10 00:00:00.0000000;396;46;2022-02-16 22:38:20.8694140;butas
2FD68623-8771-4627-ADE6-467E0BDF755E;Kaunas;" Dainava";" V. Krėvės pr.";65;71000;47;3;5;5;1979;Blokinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-dainavoje-v-kreves-pr-kaune-dainavos-mikrorajone-vkreves-pr-1-3062275/;2021-11-23 00:00:00.0000000;552;2;2022-02-17 07:39:54.1022590;butas
FCAE85D4-7D4A-4D60-A236-46D94881BBCD;Kaunas;" Šilainiai";" Rasytės g.";16;85000;81,07;4;3;9;1985;Blokinis;Centrinis kolektorinis;Neįrengtas;https://www.aruodas.lt/butai-kaune-silainiuose-rasytes-g-parduodamas-4-iu-kambariu-butas-su-1-3176118/;2022-02-01 00:00:00.0000000;901;19;2022-02-17 01:16:46.7376390;butas
050DCEB4-AA9E-49AB-99A0-46DC7909377D;Kaunas;" Aleksotas";" Veiverių g.";24;18800;12,6;1;3;5;1974;Mūrinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-aleksote-veiveriu-g-po-renovacijos-parduodamas-1-kambario-butas-1-3156907/;2021-11-22 00:00:00.0000000;2201;19;2022-02-17 07:40:24.1910750;butas
292769BC-80BD-49F6-B487-47516B210E6A;Kaunas;" Žemieji Šančiai";" Gudų g.";7;39999;51,32;2;1;2;1930;Medinis;Dujinis, kita;Įrengtas;https://www.aruodas.lt/butai-kaune-sanciuose-gudu-g-parduodamas-irengtas-butas-zemuosiuose-1-3175988/;2022-02-01 00:00:00.0000000;931;5;2022-02-17 01:20:11.8268090;butas
B089201F-8F48-4E68-BA4C-47B51AAC401D;Kaunas;" Panemunė";" Plento g.";10C;60000;42;1;4;5;1991;Mūrinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-panemuneje-plento-g-geroje-vietoje-salia-draustinis-butas-1-3177418/;2022-02-05 00:00:00.0000000;955;12;2022-02-16 22:53:21.3829730;butas
FF618D61-56A8-4557-9C55-47CB39A060A1;Kaunas;" Petrašiūnai";" T. Masiulio g.";4;94000;63;3;3;3;1961;Blokinis;Dujinis;Įrengtas;https://www.aruodas.lt/butai-kaune-petrasiunuose-t-masiulio-g-parduodamas-siltas-ir-sviesus-3-ju-1-3171754/;2022-02-16 00:00:00.0000000;166;13;2022-02-16 22:17:43.3330760;butas
75EB1703-FF84-402A-B0BB-47D3100E15AF;Kaunas;" Senamiestis";" M. Daukšos g.";6;55000;19;1;1;3;1888;Mūrinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-senamiestyje-m-dauksos-g-sie-namai-isskirtiniam-jusu-gyvenimui-cia-1-3179990/;2022-02-14 00:00:00.0000000;957;36;2022-02-16 22:26:31.8593760;butas
1D883453-924E-4F06-8B0E-47E080A67E35;Kaunas;" Žaliakalnis";" Žemaičių g.";31;87360;56,07;2;3;4;2020;Mūrinis;Centrinis kolektorinis;Dalinė apdaila;https://www.aruodas.lt/butai-kaune-zaliakalnyje-zemaiciu-g-loftas-parduodamas-tiesiogiai-is-projekto-1-3170540/;2022-02-01 00:00:00.0000000;437;17;2022-02-17 01:18:34.8986240;butas
4FE1E970-2689-4219-912B-47E81E1A6DAC;Kaunas;" Vilijampolė";" A. Stulginskio g.";6;32000;123;3;1;3;1958;Mūrinis;Centrinis;Neįrengtas;https://www.aruodas.lt/butai-kaune-vilijampoleje-a-stulginskio-g-parduodamos-sporto-paskirties-patalpos-j-1-3179722/;2022-02-13 00:00:00.0000000;1119;5;2022-02-16 22:30:58.9091920;butas
77D3E628-9917-4A3C-9639-486C35D4FC41;Kaunas;" Aukštieji Šančiai";" Jaunųjų Talkininkų g.";15;47000;47,4;2;1;1;1940;Mūrinis;Kietu kuru;Įrengtas;https://www.aruodas.lt/butai-kaune-aukstuosiuose-sanciuose-jaunuju-talkininku-g-parduodamas-nestandartinis-dvieju-kambariu-1-3180128/;2022-02-14 00:00:00.0000000;534;5;2022-02-16 22:24:04.0186340;butas
B26CFE6B-2BE4-4F4D-9F7C-488280C0B33A;Kaunas;" Vičiūnai";" Kiškių g.";24;185000;81,59;2;2;4;2007;Mūrinis;Dujinis;Įrengtas;https://www.aruodas.lt/butai-kaune-viciunuose-kiskiu-g-parduodamas-erdvus-dvieju-kambariu-butas-1-3157373/;2022-01-18 00:00:00.0000000;1072;37;2022-02-17 01:42:59.1623280;butas
ED7BD8D9-CBE9-4597-BEC4-491C25CF32DC;Kaunas;" Kalniečiai";" S. Žukausko g.";216;55000;36;2;7;12;1992;Monolitinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-kalnieciuose-s-zukausko-g-parduodamas-kompaktiskas-sviesus-ir-jaukus-2-1-3180110/;2022-02-14 00:00:00.0000000;993;24;2022-02-16 22:25:10.4881950;butas
57657982-5ED4-4BC5-8C0D-49D7DA97883D;Kaunas;" Senamiestis";" Kurpių g.";30;445000;185;6;1;5;1952;Mūrinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-senamiestyje-kurpiu-g-parduodamas-kotedzo-tipo-5abutas-1-3172990/;2022-01-20 00:00:00.0000000;1508;8;2022-02-17 01:37:57.8576510;butas
108FF67B-FE2C-4968-B459-49EFE5B844E8;Kaunas;" Dainava";" Partizanų g.";16;36200;35,89;2;2;5;1968;Mūrinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-dainavoje-partizanu-g-1-3177504/;2022-02-06 00:00:00.0000000;4234;50;2022-02-16 22:52:31.0324320;butas
35542E5C-FE90-4E73-AACA-4A02BD528A91;Kaunas;" Eiguliai";" Žeimenos g.";127;81700;38,9;1;5;5;2022;Mūrinis;Centrinis;Dalinė apdaila;https://www.aruodas.lt/butai-kaune-eiguliuose-zeimenos-g-zeimenos127-taps-jaukus-namai-visiems-1-3085069/;2021-12-02 00:00:00.0000000;780;9;2022-02-17 07:36:35.4984080;butas
B6D46625-C731-490D-8FBA-4B29EE008C98;Kaunas;" Panemunė";" Pušų g.";7;17000;20,08;1;3;3;1930;Medinis;Kietu kuru;Neįrengtas;https://www.aruodas.lt/butai-kaune-panemuneje-pusu-g-parduodamas-butas-palepeje-panemuneje-1-3011939/;2021-07-15 00:00:00.0000000;6063;24;2022-02-17 08:05:36.8804760;butas
9C16EFDB-A580-4CB7-85D7-4B630993185A;Kaunas;" Žaliakalnis";" Taikos pr.";4A;75000;37,16;1;1;4;1990;Mūrinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-zaliakalnyje-taikos-pr-parduodamas-butas-strategiskai-patogioje-1-3165920/;2021-12-23 00:00:00.0000000;7352;69;2022-02-17 07:29:42.1296800;butas
35FE68B7-FA2F-4CB3-A912-4B86B882F26C;Kaunas;" Kalniečiai";" Savanorių pr.";413;75000;50;2;3;5;1979;Blokinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-kalnieciuose-savanoriu-pr-1-3161245/;2021-12-20 00:00:00.0000000;3682;33;2022-02-17 07:30:45.1470900;butas
1DF6F79B-FE90-4D3B-973F-4C126B9A749E;Kaunas;" Dainava";" V. Krėvės pr.";3;57000;48,15;2;1;5;1969;Blokinis;Centrinis;Neįrengtas;https://www.aruodas.lt/butai-kaune-dainavoje-v-kreves-pr-parduodamas-sviesus-vidinis-2-kambariu-1-3179040/;2022-02-10 00:00:00.0000000;432;4;2022-02-16 22:38:07.6363700;butas
D3805A60-0DE3-44B9-8821-4CBF8BB99A05;Kaunas;" Dainava";" Taikos pr.";57;124952;62,79;3;3;7;2022;Mūrinis;Centrinis kolektorinis;Dalinė apdaila;https://www.aruodas.lt/butai-kaune-dainavoje-taikos-pr-life-story-namai-kuriuos-sukureme-1-3178000/;2022-02-07 00:00:00.0000000;179;5;2022-02-16 22:47:28.7881620;butas
073E626C-728F-4214-8C3E-4CF7338CE9C3;Kaunas;" Šilainiai";" Tyrlaukio g.";30D;129900;53,64;2;1;2;2021;Mūrinis;Dujinis;Įrengtas;https://www.aruodas.lt/butai-kaune-silainiuose-tyrlaukio-g-1-3171424/;2022-02-10 00:00:00.0000000;1123;66;2022-02-16 22:38:37.3434720;butas
A71F4AFB-77C3-4A84-B159-4DB2470EEE12;Kaunas;" Centras";" A. Juozapavičiaus pr.";18;125831;43,39;2;7;16;2021;Monolitinis;Centrinis kolektorinis;Dalinė apdaila;https://www.aruodas.lt/butai-kaune-centre-a-juozapaviciaus-pr-nt-technologiju-ir-kokybes-simbolis-1-3169264/;2022-01-07 00:00:00.0000000;1708;9;2022-02-17 07:21:21.8054970;butas
A01B204E-9186-4013-ABB6-4DEE3BBBA142;Kaunas;" Aukštieji Šančiai";" Ašmenos 1-oji g.";43D;134000;74;3;7;8;2006;Mūrinis;Geoterminis;Įrengtas;https://www.aruodas.lt/butai-kaune-aukstuosiuose-sanciuose-asmenos-1-oji-g-parduodamas-pilnai-irengtas-butas-salia-1-3180258/;2022-02-14 00:00:00.0000000;533;16;2022-02-16 22:23:41.0270980;butas
09CAE1A2-70B3-47D5-9151-4E0D9B5BC490;Kaunas;" Dainava";" V. Krėvės pr.";112A;72811;42,83;2;2;4;2021;Mūrinis;Centrinis kolektorinis, saulės baterijos;Dalinė apdaila;https://www.aruodas.lt/butai-kaune-dainavoje-v-kreves-pr-butus-parduoda-projekto-vystytojas-370-609-1-3024551/;2021-11-05 00:00:00.0000000;4348;131;2022-02-17 07:43:07.2995850;butas
E43D44AD-9E9B-403E-9D72-4E317CC4E6DE;Kaunas;" Senamiestis";" Šv. Gertrūdos g.";11B;285000;71,14;2;3;4;2017;Mūrinis;Centrinis kolektorinis;Įrengtas;https://www.aruodas.lt/butai-kaune-senamiestyje-sv-gertrudos-g-parduodamas-pilnai-irengtas-butas-1-3090825/;2021-10-07 00:00:00.0000000;5315;44;2022-02-17 08:00:14.1623470;butas
C9F8D876-7305-4C5F-A72B-4E667B544166;Kaunas;" Šilainiai";" Baltų pr.";50;79999;61,84;3;6;9;1994;Blokinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-silainiuose-baltu-pr-parduodamas-strategiskai-patogioje-vietoje-1-3179674/;2022-02-13 00:00:00.0000000;1295;44;2022-02-16 22:31:39.7388770;butas
108EEEED-3B15-48F4-904C-4EAF439D8375;Kaunas;" Žaliakalnis";" Savanorių pr.";108;148000;74;4;5;5;1963;Mūrinis;Centrinis kolektorinis;Įrengtas;https://www.aruodas.lt/butai-kaune-zaliakalnyje-savanoriu-pr-kokybiskas-gyvenimas-kauno-sirdyje-rytine-1-3172018/;2022-02-15 00:00:00.0000000;336;74;2022-02-16 22:23:09.9707770;butas
C5F69831-0450-4BF8-92EF-4EB98FA3C8BC;Kaunas;" Dainava";" V. Krėvės pr.";80B;133452;60,66;3;9;9;2022;Mūrinis;Centrinis kolektorinis;Dalinė apdaila;https://www.aruodas.lt/butai-kaune-dainavoje-v-kreves-pr-naujas-projektas-kauno-mieste-kreves-80-1-3172644/;2022-02-08 00:00:00.0000000;325;13;2022-02-16 22:44:24.9654530;butas
ED7B8542-B67D-4811-B9BF-4EDDC095136A;Kaunas;" Freda";" Europos pr.";4;87845;35,94;1;1;7;2022;Blokinis;Centrinis kolektorinis;Dalinė apdaila;https://www.aruodas.lt/butai-kaune-fredoje-europos-pr-butas-su-11m2-terasa-visa-projekto-1-3059579/;2022-02-11 00:00:00.0000000;222;16;2022-02-16 22:34:00.2826320;butas
F970AC0C-53BB-4CF1-9C40-4F9F7C23E6FE;Kaunas;" Palemonas";" Marių g.";14;40000;29;1;1;5;1974;Mūrinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-palemone-mariu-g-tvarkingas-vieno-kambario-butas-su-baldais-ir-1-3168958/;2022-01-06 00:00:00.0000000;1382;18;2022-02-17 07:22:43.7357460;butas
55C152E1-8E18-46F1-B57C-50275431B597;Kaunas;" Žemieji Šančiai";" A. Juozapavičiaus pr.";2;109000;42;1;1;4;1917;Mūrinis;Centrinis kolektorinis;Įrengtas;https://www.aruodas.lt/butai-kaune-sanciuose-a-juozapaviciaus-pr-parduodamas-jaukus-ir-siltas-vieno-kambario-1-3159861/;2022-01-26 00:00:00.0000000;1206;45;2022-02-17 01:29:08.9693740;butas
F2E7247C-157A-4B4C-A53A-506C44BAB7F8;Kaunas;" Dainava";" Partizanų g.";18;86850;44;2;1;4;2022;Mūrinis;Dujinis;Dalinė apdaila;https://www.aruodas.lt/butai-kaune-dainavoje-partizanu-g-startuoja-naujas-projektas-dainavos-raj-1-3175204/;2022-01-29 00:00:00.0000000;201;4;2022-02-17 01:25:32.5662190;butas
7DBE154C-0886-458B-8FEF-50823155A3F8;Kaunas;" Centras";" H. ir O. Minkovskių g.";41B;294500;95,03;4;1;6;2022;Mūrinis;Centrinis kolektorinis;Dalinė apdaila;https://www.aruodas.lt/butai-kaune-centre-h-ir-o-minkovskiu-g-nemunaiciai-butai-ant-nemuno-kranto-1-3157185/;2022-01-17 00:00:00.0000000;1523;8;2022-02-17 01:43:45.2804130;butas
F9F0D87E-107B-468E-8E67-50989DF84F26;Kaunas;" Šilainiai";" Skalvių g.";57;95000;30;2;2;2;2019;Mūrinis;Dujinis;Įrengtas;https://www.aruodas.lt/butai-kaune-silainiuose-skalviu-g-parduodamas-2-k-butas-silainiuose-su-pilna-1-3157951/;2021-11-24 00:00:00.0000000;3848;14;2022-02-17 07:39:25.8946300;butas
9B6649F1-8BDE-4648-985C-511235699BF3;Kaunas;" Šilainiai";" Žaibo g.";14A;61000;31,32;2;1;8;2021;Monolitinis;Centrinis kolektorinis;Dalinė apdaila;https://www.aruodas.lt/butai-kaune-silainiuose-zaibo-g-du-zaibai-sukurta-zmonems-vertinantiems-1-3165464/;2022-02-14 00:00:00.0000000;245;55;2022-02-16 22:26:41.5350170;butas
DF2EE529-1570-438D-A5E7-522E3C3A2108;Kaunas;" Vilijampolė";" Panerių g.";57;215000;70;3;3;3;2020;Mūrinis;Dujinis;Įrengtas;https://www.aruodas.lt/butai-kaune-vilijampoleje-paneriu-g-parduodamas-siuolaikiskas-patogaus-1-3083681/;2021-09-26 00:00:00.0000000;6682;16;2022-02-17 08:01:31.3989740;butas
2F29E093-3F3A-449D-B99B-526D8E5E2869;Kaunas;" Petrašiūnai";" R. Kalantos g.";174;112000;67;3;3;5;1994;Mūrinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-petrasiunuose-r-kalantos-g-suremontuotas-3kmb-butas-petrasiunuose-1-3092613/;2021-10-13 00:00:00.0000000;2290;16;2022-02-17 07:44:46.4329980;butas
893B1B5B-81D6-4CF7-B7A4-527CE0AC7508;Kaunas;" Žaliakalnis";" J. Basanavičiaus al.";50;29900;17,49;1;4;5;1970;Mūrinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-zaliakalnyje-j-basanaviciaus-al-zaliakalnyje-parduodamas-1-kambario-butas-18-1-3179038/;2022-02-13 00:00:00.0000000;658;27;2022-02-16 22:31:30.9166440;butas
6DD70E70-6C0B-4F05-9F8B-52833DF94440;Kaunas;" Petrašiūnai";" Betonuotojų g.";18;252000;72,63;3;1;3;2020;Mūrinis;Centrinis kolektorinis;Įrengtas;https://www.aruodas.lt/butai-kaune-petrasiunuose-betonuotoju-g-bustas-ikunijantis-geidziamiausias-savybes-1-3036613/;2021-08-27 00:00:00.0000000;3849;20;2022-02-17 08:03:40.6807570;butas
4013B81A-CC8F-458F-B1FF-52BB0A5B7EED;Kaunas;" Žaliakalnis";" Telšių g.";34;139900;110;3;1;2;1931;Rąstinis;Dujinis, kietu kuru;Įrengtas;https://www.aruodas.lt/butai-kaune-zaliakalnyje-telsiu-g-parduodamas-butas-zaliakalnyje-telsiu-g-1-3102955/;2021-11-15 00:00:00.0000000;2489;6;2022-02-17 07:41:39.7073390;butas
F803ED98-3CFE-4115-83EF-52F70A1607B5;Kaunas;" Eiguliai";" Sukilėlių pr.";14A;51000;36,58;2;5;5;1982;Blokinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-eiguliuose-sukileliu-pr-parduodamas-2-kambariu-butas-eiguliuose-1-3173028/;2022-01-21 00:00:00.0000000;1808;19;2022-02-17 01:37:21.8382340;butas
AA5EEEFD-3936-4845-9DDE-53C6C3EBD619;Kaunas;" Vilijampolė";" K. Griniaus g.";9;72500;45;2;4;5;1965;Blokinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-vilijampoleje-k-griniaus-g-siltas-dvieju-kambariu-butas-arti-neries-1-3174250/;2022-01-26 00:00:00.0000000;1531;14;2022-02-17 01:30:05.2716440;butas
727E585D-9489-40DF-A12E-54A2290C86F0;Kaunas;" Centras";" Karaliaus Mindaugo pr.";33;109000;50;2;4;5;1954;Mūrinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-centre-karaliaus-mindaugo-pr-parduodamas-2-kambariu-butas-su-vaizdu-i-1-3180490/;2022-02-15 00:00:00.0000000;863;32;2022-02-16 22:21:33.5597620;butas
D31DA0FF-F70D-4825-A4F1-54CCC2BF0828;Kaunas;" Dainava";" V. Krėvės pr.";4;87894;46,26;2;4;4;2022;Mūrinis;Centrinis kolektorinis;Dalinė apdaila;https://www.aruodas.lt/butai-kaune-dainavoje-v-kreves-pr-a-klases-butu-projektas-gintaro-1-3176234/;2022-02-01 00:00:00.0000000;552;7;2022-02-17 01:15:34.1285640;butas
87D139C8-F788-4706-A7CA-54E19FBF852D;Kaunas;" Šilainiai";" Šarkuvos g.";4;79900;50,58;2;1;9;1988;Blokinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-silainiuose-sarkuvos-g-silainiu-rajone-parduodamas-jaukus-ir-siltas-1-3172818/;2022-01-20 00:00:00.0000000;773;13;2022-02-17 01:39:26.8781770;butas
9D99F3E2-BD5B-4893-B3AE-550C7BFA1235;Kaunas;" Šilainiai";" Šarkuvos g.";61;91000;59;3;1;5;1989;Blokinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-silainiuose-sarkuvos-g-1-3173398/;2022-01-23 00:00:00.0000000;2387;11;2022-02-17 01:35:19.0691660;butas
98B88559-1DC1-497A-9B80-559FC9AC2FCC;Kaunas;" Senamiestis";" Laisvės al.";98;61000;90,65;2;0;5;1956;Mūrinis;Centrinis;Dalinė apdaila;https://www.aruodas.lt/butai-kaune-senamiestyje-laisves-al-parduodamas-investicinis-projektas-patalpos-1-3174726/;2022-01-27 00:00:00.0000000;4095;70;2022-02-17 01:27:50.3037980;butas
02AB5BF6-1B7C-4321-941D-55AF07AC5771;Kaunas;" Žaliakalnis";" Gričiupio g.";18;169000;127;5;5;5;1995;Mūrinis;Dujinis;Įrengtas;https://www.aruodas.lt/butai-kaune-zaliakalnyje-griciupio-g-parduodamas-erdvus-pietines-puses-netipinio-1-3040229/;2021-12-02 00:00:00.0000000;4584;24;2022-02-17 07:36:15.8121720;butas
65BFEF45-549F-43FB-8738-563166780FFA;Kaunas;" Centras";" Laisvės al.";11;175000;65,75;3;3;4;1923;Mūrinis;Dujinis;Įrengtas;https://www.aruodas.lt/butai-kaune-centre-laisves-al-parduodamas-naujai-suremontuotas-butas-1-3176360/;2022-02-01 00:00:00.0000000;1407;35;2022-02-17 01:14:35.4722150;butas
9DE71AFC-FCC6-4AA2-9BD0-56DF94152AD0;Kaunas;" Šilainiai";" Baltų pr.";131;105000;60;3;5;5;1991;Blokinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-silainiuose-baltu-pr-nuostabaus-isplanavimo-butas-ypac-erdvus-1-3175034/;2022-01-28 00:00:00.0000000;1397;14;2022-02-17 01:26:13.0150350;butas
D44DFE94-DF08-410C-8728-56E48F9D5C7E;Kaunas;" Dainava";" Partizanų g.";192B;77260;41,76;2;2;4;2022;Mūrinis;Centrinis kolektorinis;Dalinė apdaila;https://www.aruodas.lt/butai-kaune-dainavoje-partizanu-g-paparcio-ziedas-naujas-gyvenamasis-1-3178758/;2022-02-09 00:00:00.0000000;966;4;2022-02-16 22:40:49.3561580;butas
CF85CD54-3692-4708-A4FF-576AB6CE7F14;Kaunas;" Vilijampolė";" Brastos g.";22G;178000;50,2;2;4;4;2018;Mūrinis;Centrinis kolektorinis;Įrengtas;https://www.aruodas.lt/butai-kaune-vilijampoleje-brastos-g-parduodamas-pilnai-irengtas-dvieju-kambariu-1-3044999/;2021-06-07 00:00:00.0000000;9682;26;2022-02-17 08:07:11.4933470;butas
